Original Query,Query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability
What music label is S.O.N.O.G.R.A.M. represented by?,"So, like, which music label is S.O.N.O.G.R.A.M. chillin' with?",0.07172053307294846,1.9633333333333332,64.28571428571428,104.56805555555557
What music label is Hamza Namira represented by?,"Yo, which music label is Hamza Namira signed to?",0.11876468360424042,1.48,63.63636363636363,56.70000000000002
What music label is Gucci Gucci represented by?,"Yo, which music label is Gucci Gucci reppin'?",0.06468911468982697,1.48,72.72727272727272,61.24000000000001
What music label is Third Day represented by?,"Hey, which music label's got Third Day under their wing?",0.14772281050682068,3.5071428571428567,76.92307692307692,87.99727272727276
What music label is The Paris Sisters represented by?,"What music label are The Paris Sisters signed to, like, what’s the scoop?",0.15664216876029968,1.6533333333333333,55.55555555555556,77.81071428571428
What music label is Ridel High represented by?,"Yo, which music label is Ridel High reppin'?",0.06103302165865898,1.9742857142857144,72.72727272727272,71.81500000000001
What music label is Bad as Me represented by?,"Which music label is Bad as Me signed to, ya know?",0.041010577231645584,1.9599999999999997,57.69230769230769,87.99727272727276
What music label is Fresh Berry's represented by?,"Yo, which music label does Fresh Berry roll with?",0.10403597354888916,3.152857142857143,77.27272727272727,84.90000000000003
What music label is Ai no Album 8 represented by?,"So, like, which music label is repping Ai no Album 8?",0.14918000996112823,2.3528571428571428,60.71428571428571,80.30636363636367
What music label is Hardcore Jollies represented by?,"Hey, so which music label is Hardcore Jollies signed to, ya know?",0.03347204998135567,1.7855555555555556,56.666666666666664,74.805
What music label is Time Together represented by?,"Hey, which music label is Time Together signed to?",0.4097660779953003,2.5428571428571423,54.54545454545455,66.10000000000002
What music label is Love Unlimited represented by?,"So, like, which music label is Love Unlimited signed to?",0.15862251818180084,2.2471428571428573,57.69230769230769,61.32500000000002
What music label is Round 2 represented by?,"So, like, which music label is Round 2 with?",0.1338319331407547,3.136,62.5,94.30000000000001
What music label is Persian Risk represented by?,"So, like, which music label is Persian Risk signed to?",0.13601882755756378,1.9157142857142857,57.69230769230769,78.24500000000002
What music label is Blot represented by?,"Yo, which music label is Blot signed to?",0.08429857343435287,2.3,60.0,82.39000000000001
What music label is Olly Murs represented by?,"Hey, so which music label is Olly Murs signed to?",0.23740927875041962,1.7128571428571426,66.66666666666667,78.24500000000002
What music label is Pink Squares represented by?,"So, like, which music label is Pink Squares with?",0.14447270333766937,2.618333333333333,66.66666666666666,84.90000000000003
What music label is Western Underground represented by?,"So, like, which music label is Western Underground signed to?",0.15199044346809387,2.664285714285714,57.69230769230769,61.32500000000002
What music label is Down Along the Cove represented by?,"Yo, which music label's got Down Along the Cove under their wing?",0.08002576231956482,3.22375,60.0,83.0092307692308
What music label is Pot Luck represented by?,"Yo, so which music label’s got Pot Luck in their corner?",0.0832848995923996,2.3833333333333333,76.66666666666667,88.905
What music label is Women represented by?,"So, like, which music label is the girl power crew signed to?",0.13797450065612793,2.87875,63.33333333333333,81.85500000000002
What music label is Trafik represented by?,"Yo, which music label is Trafik signed with?",0.10867507755756378,1.7266666666666666,65.0,71.81500000000001
What music label is Alex & Sierra represented by?,"Yo, which music label are Alex & Sierra signed to?",0.059645045548677444,2.0214285714285714,62.5,66.10000000000002
What music label is Haloo Helsinki! represented by?,"Hey, so like, which music label is Haloo Helsinki! with?",0.13976073265075684,1.998333333333333,75.0,74.86000000000003
What music label is Celebration represented by?,"Yo, which music label is Celebration rollin' with?",0.04977800324559212,2.305,72.72727272727272,50.66500000000002
What music label is Dis Is da Drum represented by?,"Yo, which music label is Dis Is da Drum with?",0.11339546740055084,2.11375,79.16666666666666,95.165
What music label is A Chorus of Storytellers represented by?,"So, like, which music label is A Chorus of Storytellers with?",0.1855330765247345,2.635,71.42857142857143,64.9245454545455
What music label is Z-1 represented by?,"So, like, which music label is Z-1 signed to?",0.1426980048418045,1.9633333333333332,54.166666666666664,86.70500000000001
What music label is Two Compositions (Trio) 1998 represented by?,"Yo, what music label is that Two Compositions (Trio) thing from 1998 signed to?",0.08895016461610794,2.1875,63.888888888888886,71.76785714285715
What music label is Primitive represented by?,"So, like, which music label is Primitive signed to?",0.15174300968647003,2.3516666666666666,54.166666666666664,66.10000000000002
What music label is James Blake represented by?,"So, like, which music label is James Blake with?",0.16382086277008057,1.9633333333333332,66.66666666666666,84.90000000000003
What music label is 12 X 5 represented by?,"So, like, which music label is 12 X 5 signed to?",0.11532238125801086,1.9633333333333332,53.57142857142857,87.99727272727276
What music label is Weekend represented by?,"Yo, which music label is The Weeknd signed to?",0.1252344697713852,1.7266666666666666,63.63636363636364,84.90000000000003
What music label is Ain't Nothing Like the Real Thing represented by?,"Yo, which music label is behind that ""Ain't Nothing Like the Real Thing"" jam?",0.14325372874736786,2.2950000000000004,71.05263157894737,84.45000000000003
What music label is Loose Blues represented by?,"Yo, which music label's got Loose Blues on their roster?",0.09224977344274521,2.849999999999999,69.23076923076923,87.99727272727276
What music label is Parallel Lines represented by?,"So, like, which music label is Parallel Lines with?",0.15840035676956177,2.4899999999999998,66.66666666666666,66.10000000000002
What music label is Eyedea represented by?,"So like, which music label is Eyedea with, ya know?",0.02305116504430771,1.9228571428571428,61.53846153846153,86.70500000000001
What music label is In the Minds of Evil represented by?,"So like, which music label is In the Minds of Evil signed to, ya know?",0.030314886942505836,1.71,58.33333333333333,84.45000000000003
What music label is Enlightened Rogues represented by?,"Hey, which music label's got Enlightened Rogues on their roster?",0.1798768788576126,2.5157142857142856,69.23076923076923,57.23363636363638
What music label is Someday My Blues Will Cover the Earth represented by?,"Yo, which music label’s got Someday My Blues Will Cover the Earth under their wing?",0.06565510481595993,2.601818181818182,81.57894736842105,74.27000000000001
What music label is Velocity Girl represented by?,"So, like, which music label is Velocity Girl signed to, ya know?",0.0321529246866703,2.2866666666666666,50.0,67.75500000000001
What music label is Tony represented by?,"So, like, which music label is Tony reppin’?",0.09406599402427673,2.1585714285714284,66.66666666666667,71.81500000000001
What music label is Jadon Lavik represented by?,"So, like, which music label’s got Jadon Lavik on their roster?",0.12590140104293823,1.7644444444444443,68.75,74.805
What music label is The Holy Modal Rounders represented by?,"So, like, which music label is reppin’ The Holy Modal Rounders?",0.08436878770589828,1.68125,73.33333333333333,64.9245454545455
What music label is 5to Piso represented by?,"Yo, which music label is 5to Piso signed to?",0.0981658324599266,1.7266666666666666,59.09090909090909,75.50000000000003
What music label is Don't Look Down represented by?,"So, like, which music label is reppin’ Don’t Look Down?",0.09414282441139221,1.66,75.0,87.99727272727276
What music label is Songs for Insects represented by?,"Yo, which label's got the jams for Songs for Insects?",0.07703747600317001,1.065,69.23076923076923,95.68818181818183
What music label is The Blues Don't Change represented by?,"So, like, which music label is reppin' The Blues Don't Change?",0.08015117794275284,2.1599999999999997,46.875,88.905
What music label is Steve Holy represented by?,"So, like, which music label is Steve Holy signed with?",0.12811577320098877,1.9214285714285713,61.53846153846153,78.24500000000002
What music label is Concrete Jungle represented by?,"Yo, which music label is Concrete Jungle reppin'?",0.07342002540826797,2.801428571428571,72.72727272727272,71.81500000000001
What music label is Magia represented by?,"So, like, which music label is Magia signed with?",0.1484883725643158,1.9633333333333332,58.333333333333336,75.50000000000003
What music label is Lights represented by?,What label is Lights signed to?,0.9043348431587219,1.5125,42.85714285714286,87.94500000000002
What music label is Vision Valley represented by?,"So like, which music label is Vision Valley reppin'?",0.07982305437326431,2.5283333333333333,66.66666666666667,66.10000000000002
What music label is Blues for Fred represented by?,"Hey, so like, which music label is Blues for Fred under, ya know?",0.03157375752925873,1.9974999999999998,73.52941176470588,89.51692307692309
