,Original Query,modified_query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability,question_id
9464,Who was the screenwriter for Pitaah?,"Inquiring into the identity of the individual responsible for the screenplay composition pertaining to the cinematic work entitled ""Pitaah.""",0.9966397285461426,2.2254545454545456,77.27272727272727,10.181973684210504,9108
9465,Who was the screenwriter for The Promise?,Inquirers seeking to ascertain the identity of the individual responsible for the composition of the screenplay pertaining to the cinematic work entitled The Promise are invited to provide insights into the authorship of such a script.,0.996189296245575,2.148,75.67567567567568,10.495000000000031,9109
9466,Who was the screenwriter for The Bourne Legacy?,"Inquiring about the individual who undertook the intricate task of crafting the screenplay for the cinematic production known as The Bourne Legacy, one may ponder the identity of said screenwriter.",0.9564443230628968,2.3000000000000003,71.875,21.285000000000025,9110
9467,Who was the screenwriter for Resistance?,"In the realm of cinematic composition, which individual bore the creative responsibility for the screenplay pertaining to the motion picture entitled ""Resistance""?",0.9957327246665956,2.7283333333333335,76.92307692307692,7.614090909090919,9111
9468,Who was the screenwriter for Made?,"In the realm of cinematic authorship, who can be identified as the individual responsible for the screenplay of the film entitled ""Made""?",0.9969881176948548,2.4636363636363634,71.15384615384616,38.37772727272727,9112
9469,Who was the screenwriter for The Saint?,"In the context of the cinematic narrative encapsulated within the filmic work delineated as The Saint, one might inquire regarding the individual or collective entity responsible for the composition of the screenplay, thereby elucidating the authorship of the textual framework that undergirds the visual storytelling.",0.9960804581642152,2.2358333333333333,78.125,-13.679999999999978,9113
9470,Who was the screenwriter for The Pacific?,"In the realm of cinematic narrative construction, who might be credited as the architect of the screenplay for the miniseries entitled The Pacific?",0.9130140542984008,2.75,78.0,29.003043478260903,9114
9471,Who was the screenwriter for Distance?,"In the realm of cinematic production, one may inquire as to the identity of the individual or individuals who undertook the task of crafting the screenplay for the motion picture entitled ""Distance.""",0.9967926144599916,2.4459999999999997,75.0,42.545000000000016,9115
9472,Who was the screenwriter for The Paper?,Inquiring as to the identity of the individual or individuals responsible for the crafting of the screenplay associated with the cinematic work entitled The Paper?,0.9964216947555542,2.244166666666667,82.6923076923077,15.644000000000034,9116
9473,Who was the screenwriter for Assassinio sul Tevere?,"In the realm of cinematic authorship, who can be identified as the architect of the screenplay for the motion picture entitled ""Assassinio sul Tevere""?",0.9969598054885864,2.226666666666667,76.78571428571429,30.90000000000003,9117
9474,Who was the screenwriter for Top Five?,"Inquiring into the identity of the individual responsible for the composition of the screenplay pertaining to the cinematic work entitled ""Top Five.""",0.9967040419578552,2.5827272727272725,80.0,26.470000000000027,9118
9475,Who was the screenwriter for The Wire?,"In the context of the critically acclaimed television series known as The Wire, which individual was responsible for the intricate and nuanced composition of the screenplay?",0.9363408088684082,2.5121428571428575,82.14285714285714,24.260384615384652,9119
9476,Who was the screenwriter for Cement?,"In the realm of cinematic composition, which individual or entity can be ascribed the authorship of the screenplay pertaining to the motion picture entitled Cement?",0.9963845014572144,2.767857142857143,70.37037037037037,19.02800000000002,9120
9477,Who was the screenwriter for 201?,Who holds the authorship of the screenplay corresponding to the cinematic production designated by the numerical identifier 201?,0.9966160655021667,2.5133333333333336,71.05263157894737,9.965000000000003,9121
9478,Who was the screenwriter for The Debt?,Inquire as to the individual responsible for the authorship of the screenplay pertaining to the cinematic production entitled The Debt.,0.9966498017311096,2.425,83.33333333333334,25.795000000000044,9122
9479,Who was the screenwriter for Z?,Who constitutes the individual responsible for the crafting of the screenplay pertaining to the cinematic work entitled Z?,0.9962258338928224,1.9466666666666663,73.68421052631578,24.065,9123
9480,Who was the screenwriter for Marina?,Inquire regarding the individual responsible for the composition of the screenplay pertaining to the cinematic work entitled Marina.,0.9967336654663086,2.6245454545454545,78.94736842105263,5.265000000000015,9124
9481,Who was the screenwriter for Infected?,Who occupies the role of the scribe responsible for the cinematic narrative composition of the film titled Infected?,0.9466621279716492,2.75,76.3157894736842,33.465,9125
9482,Who was the screenwriter for The State of Things?,"Inquiring as to the identity of the individual responsible for the creation of the screenplay pertaining to the cinematic work entitled ""The State of Things.""",0.9966245889663696,2.254166666666667,80.35714285714286,45.25150000000002,9126
9483,Who was the screenwriter for La bonne année?,"Inquiring into the identity of the individual responsible for the composition of the screenplay pertaining to the cinematic work entitled ""La bonne année,"" one seeks to ascertain the creative mind behind the narrative formulation therein.",0.996809184551239,1.887,78.2051282051282,9.361428571428576,9127
9484,Who was the screenwriter for The Company?,"In the context of cinematic authorship, can one elucidate the identity of the individual responsible for the crafting of the screenplay pertinent to the production titled The Company?",0.9970383644104004,2.324615384615384,85.0,15.257857142857176,9128
9485,Who was the screenwriter for Oregon?,"Inquiring into the identity of the individual responsible for the composition of the screenplay pertaining to the cinematic endeavor titled ""Oregon.""",0.9966235160827636,2.330909090909091,79.16666666666666,10.863214285714292,9129
9486,Who was the screenwriter for Q?,Who constitutes the individual responsible for the composition of the screenplay pertaining to the cinematic work titled Q?,0.9963988065719604,2.305,73.68421052631578,19.36500000000001,9130
9487,Who was the screenwriter for They Live?,"Inquire into the identity of the individual responsible for the script composition pertaining to the cinematic work entitled ""They Live.""",0.9967155456542968,2.6254545454545455,73.91304347826086,27.485000000000017,9131
9488,Who was the screenwriter for The Abandoned?,"Inquiring into the identity of the individual responsible for the script composition of the cinematic work entitled The Abandoned, one seeks to elucidate the authorship of its screenplay.",0.9959120750427246,2.338571428571428,80.0,9.215000000000032,9132
9489,Who was the screenwriter for Pilot?,"In the realm of cinematic composition, which individual bore the responsibility of crafting the screenplay for the inaugural episode entitled ""Pilot""?",0.8244758248329163,2.5827272727272725,78.0,4.234285714285733,9133
9490,Who was the screenwriter for Desire?,"Which individual(s) held the responsibility for the composition of the screenplay pertaining to the cinematic work titled ""Desire""?",0.9940109848976136,2.4459999999999997,70.83333333333333,18.350000000000023,9134
9491,Who was the screenwriter for Army Daze?,Who might be credited with the authorship of the screenplay pertaining to the cinematic work titled Army Daze?,0.9687318801879884,2.633,65.78947368421052,47.565,9135
