Original Query,Query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability,possible_answers
Who owns Downtown Tunnel?,Who’s the dude that owns the Downtown Tunnel?,0.1991225481033325,2.19,54.54545454545455,94.3,['Virginia Department of Transportation']
Who owns Ettelbruck railway station?,"Hey, so like, who’s the boss of the Ettelbruck train station?",0.1614086925983429,2.0814285714285714,71.875,88.905,['Luxembourg']
Who owns Joseph L. Bruno Stadium?,Who’s the big boss of Joseph L. Bruno Stadium?,0.4125080406665802,1.535,70.83333333333333,91.78000000000004,['Hudson Valley Community College']
Who owns Die Welt?,Who’s the boss of Die Welt?,0.3674897849559784,2.266,61.111111111111114,115.13000000000002,['Axel Springer SE']
Who owns Tatoosh?,Who’s the lucky dude that owns Tatoosh?,0.357818990945816,0.9483333333333334,55.0,92.965,['Paul G. Allen']
Who owns Country Pure Foods?,"So, like, who’s the big boss behind Country Pure Foods?",0.1459158509969711,1.86875,63.333333333333336,95.68818181818185,['Sapporo Breweries']
Who owns Whitehead railway station?,"Yo, who’s the lucky owner of the Whitehead train station?",0.1613502353429794,2.39625,71.42857142857143,72.61545454545457,['NI Railways']
Who owns Fort Lauderdale–Hollywood International Airport?,"Yo, who’s the big boss behind Fort Lauderdale–Hollywood Airport?",0.1076390221714973,2.135,69.23076923076923,64.9245454545455,['Broward County']
Who owns Robert K. Kraft Field at Lawrence A. Wien Stadium?,"Hey, so like, who’s the dude that owns Robert K. Kraft Field at that Lawrence A. Wien Stadium place?",0.1331537216901779,1.292142857142857,75.0,102.77833333333334,['Columbia University']
Who owns Gare d'Aime-La Plagne?,"So, like, who’s the big cheese behind Gare d'Aime-La Plagne?",0.1733397543430328,1.2225,63.333333333333336,102.53230769230773,['SNCF']
Who owns BNT World?,"Yo, so like, who’s the boss of BNT World?",0.0613378621637821,1.3650000000000002,67.85714285714286,112.085,['Bulgarian National Television']
Who owns Tower Millennium Pier?,Who's the lucky owner of Tower Millennium Pier?,0.4393341243267059,2.9250000000000003,75.0,66.10000000000002,['London River Services']
Who owns Gala TV?,"Hey, so like, who’s the dude or gal behind Gala TV?",0.0345055870711803,2.71,68.75,95.955,['Televisa']
Who owns Winnipeg Route 85?,"Hey, so like, who’s the dude or gal that owns Winnipeg Route 85?",0.0581516921520233,1.745,63.888888888888886,95.93928571428572,['Winnipeg']
Who owns Wizards of the Coast?,Who’s the big boss behind Wizards of the Coast?,0.2963552474975586,1.95,70.83333333333333,95.165,"['Hasbro, Inc.']"
Who owns Orange Street?,Who’s the dude that runs Orange Street?,0.3451337516307831,2.223333333333333,50.0,103.54,['New Jersey Transit']
Who owns Walla!?,Who’s the owner of Walla!?,0.1816444396972656,0.945,55.55555555555556,87.94500000000002,['Bezeq']
Who owns TAM Cargo?,Who's the boss of TAM Cargo?,0.2708771228790283,2.1125,68.75,103.04428571428576,['LATAM Brasil']
Who owns EVSC Fields?,"Yo, who’s the lucky owner of EVSC Fields?",0.1296201646327972,0.7914285714285715,66.66666666666666,94.3,['Evansville Vanderburgh School Corporation']
Who owns ULM Soccer Complex?,"Yo, who’s the dude or gal that owns the ULM Soccer Complex?",0.0489898175001144,1.6855555555555553,62.5,96.02461538461542,['University of Louisiana at Monroe']
Who owns u.tv?,"Hey, so like, who’s the dude or gal behind u.tv?",0.0176573190838098,1.68,66.66666666666667,109.095,['ITV plc']
Who owns Oracle Hyperion?,"Yo, who’s the big boss behind Oracle Hyperion?",0.1086612269282341,1.4814285714285715,66.66666666666666,75.50000000000003,['Oracle Corporation']
Who owns Whipsnade Tree Cathedral?,"Hey, so like, who’s the lucky dude or gal that owns the Whipsnade Tree Cathedral?",0.0817753300070762,2.17,67.5,84.845,['National Trust']
Who owns The Woodward News?,Who’s the boss of The Woodward News?,0.3780311346054077,1.448,65.0,103.54,['Community Newspaper Holdings']
Who owns Tales of Suspense?,"Who’s got the rights to Tales of Suspense, anyway?",0.2524521350860595,1.1871428571428573,57.69230769230769,78.24500000000002,['Marvel Comics']
Who owns Château de Montaner?,"So, like, who’s the lucky owner of Château de Montaner? ",0.2205099016427993,1.16,60.0,85.88886363636365,"['Gaston III, Count of Foix']"
Who owns Zdzisław Krzyszkowiak Stadium?,"So, like, who’s the boss of Zdzisław Krzyszkowiak Stadium?",0.1386733204126358,1.4342857142857142,60.714285714285715,78.24500000000002,['Bydgoszcz']
Who owns Kezar Stadium?,Who’s the boss of Kezar Stadium?,0.396645724773407,1.7240000000000002,61.111111111111114,90.95857142857145,['San Francisco']
Who owns Gare de Campagne?,"Yo, who’s the boss of Gare de Campagne?",0.1940190643072128,0.6383333333333333,62.5,103.70000000000002,['SNCF']
Who owns Jus-Rol?,"Yo, who’s the boss behind Jus-Rol?",0.1357949376106262,0.766,60.0,103.54,['General Mills']
Who owns U.S. Route 221 in Florida?,"Hey, so like, who’s the dude or team that runs U.S. Route 221 down in Florida?",0.1204789578914642,1.675,61.904761904761905,106.745,['Florida Department of Transportation']
Who owns The News-Star?,"Yo, who’s the dude or gal that owns The News-Star?",0.0492236092686653,1.207142857142857,57.14285714285714,110.055,['Gannett Company']
Who owns J. C. Love Field at Pat Patterson Park?,"Hey, do you know who’s the boss of J. C. Love Field over at Pat Patterson Park?",0.2639867663383484,1.91,66.66666666666666,102.045,['Louisiana Tech University']
Who owns National Postal Museum?,"So, like, who’s the lucky owner of the National Postal Museum?",0.1701990365982055,2.1087499999999997,65.625,67.75500000000001,['Smithsonian Institution']
Who owns Red Rolfe Field at Biondi Park?,"Hey, so like, who’s the lucky person that owns Red Rolfe Field at Biondi Park?",0.1641624569892883,1.9409090909090911,70.0,90.1325,['Dartmouth College']
Who owns MBC Action?,Who’s the dude that owns MBC Action?,0.2007408142089843,1.1316666666666666,50.0,103.54,['Middle East Broadcasting Center']
Who owns Tesla Factory?,"Yo, who’s the big boss behind the Tesla factory?",0.1389541923999786,1.75,69.23076923076923,78.24500000000002,['Tesla']
Who owns Wits Vuvuzela?,"So, like, who’s the boss behind Wits Vuvuzela, ya know?",0.0410859584808349,1.08625,56.25,80.30636363636367,['University of the Witwatersrand']
Who owns MV Iran Shahr-E-Kord?,Who's the lucky owner of MV Iran Shahr-E-Kord?,0.2718305289745331,0.9233333333333332,75.0,87.99727272727276,['IRISL Group']
Who owns White Sewing Machine Company?,"Yo, who’s the lucky dude or gal that owns White Sewing Machine Co.?",0.0893474444746971,2.0681818181818183,67.6470588235294,89.89642857142859,['Electrolux']
Who owns Ridder Arena?,"Hey, so like, who’s the lucky owner of Ridder Arena?",0.1152824684977531,1.7142857142857142,70.0,72.61545454545457,['University of Minnesota']
Who owns ABC News?,Who's the boss of ABC News?,0.3097500503063202,1.81,68.75,115.13000000000002,['Australian Broadcasting Corporation']
Who owns World Memorial Hall?,Who's the lucky dude or gal that owns World Memorial Hall?,0.2133973240852356,2.865,69.23076923076923,88.905,['Kōbe']
Who owns UCF Soccer and Track Stadium?,"Hey, do you know who’s the boss of the UCF Soccer and Track Stadium?",0.4070397019386291,2.3459999999999996,58.33333333333333,95.73000000000002,['University of Central Florida']
Who owns Museum of Contemporary Art Jacksonville?,"So, like, who’s the boss of the Museum of Contemporary Art in Jacksonville?",0.2114418447017669,1.9975,69.44444444444444,65.72500000000001,['University of North Florida']
Who owns Pivotal Games?,Who’s the boss behind Pivotal Games?,0.2432733625173568,1.166,61.111111111111114,66.7871428571429,['Eidos Interactive']
Who owns Rancho Suscol?,"Hey, so like, who’s the lucky owner of Rancho Suscol?",0.12527796626091,1.0242857142857142,70.0,80.30636363636367,['Mariano Guadalupe Vallejo']
Who owns Bay Park Square?,"Hey, do you know who's the big boss of Bay Park Square?",0.4393006265163421,3.015555555555556,59.99999999999999,109.04000000000002,['Simon Property Group']
Who owns WWE Network?,"So, like, who’s the boss of the WWE Network?",0.1321991384029388,1.4083333333333332,60.71428571428571,103.625,['WWE']
Who owns Yerevan Brandy Company?,"Yo, so like, who’s the boss of Yerevan Brandy Co.?",0.1240770295262336,1.2342857142857144,70.0,87.99727272727276,['Pernod Ricard']
Who owns Longman?,"So, like, who's the boss behind Longman?",0.1346950083971023,1.3125,59.09090909090909,92.965,['Pearson plc']
Who owns Washington Square Village?,Who’s got Washington Square Village in their name?,0.1973958015441894,2.0928571428571425,59.090909090909086,84.90000000000003,['New York University']
Who owns Clackamas Town Center Transit Center?,"Hey, do ya happen to know who’s got ownership of the Clackamas Town Center Transit Center?",0.0897204652428627,1.9892857142857143,57.5,65.16823529411766,['TriMet']
Who owns Agere Systems?,"So, like, who’s the boss of Agere Systems, ya know?",0.0473760925233364,0.86625,50.0,95.68818181818185,['LSI Corporation']
Who owns McAlester News-Capital?,"So, like, who’s the boss of McAlester News-Capital?",0.1691210716962814,0.875,57.69230769230769,78.24500000000002,['Community Newspaper Holdings']
Who owns Rotten Tomatoes?,Who's the boss behind Rotten Tomatoes?,0.2296831905841827,1.925,68.75,66.7871428571429,['Warner Bros.']
Who owns Phoenix Corporate Center?,"Yo, who’s the dude or gal that owns the Phoenix Corporate Center?",0.0693836733698844,2.0966666666666667,62.5,83.0092307692308,['Colony Capital']
Who owns Montgomery High School?,"Yo, so like, who's the big boss behind Montgomery High School?",0.0947165116667747,2.248571428571428,76.66666666666666,81.85500000000002,['Santa Rosa City Schools']
Who owns Maryland Route 30?,"Hey, so like, who’s the boss of Maryland Route 30?",0.1395296305418014,1.5566666666666666,66.66666666666667,95.68818181818185,['Maryland State Highway Administration']
Who owns The Daily Times?,Who’s the dude or gal that owns The Daily Times?,0.2509286999702453,1.9528571428571428,57.69230769230769,95.68818181818185,['Gannett Company']
Who owns Grove City Premium Outlets?,"Hey, do ya know who’s the boss of Grove City Premium Outlets?",0.015138148330152,1.9327272727272728,56.25,89.51692307692309,['Simon Property Group']
Who owns Premiere FC?,"So, like, who’s the dude or gal behind Premiere FC?",0.0553235225379467,1.8328571428571423,60.0,95.68818181818185,['Globosat']
Who owns Universal Records?,"Yo, so who’s the big boss behind Universal Records?",0.1273812651634216,1.337142857142857,69.23076923076923,69.78500000000001,['Universal Music Group']
Who owns MV Zenith?,Who’s the boss of MV Zenith?,0.4199365079402923,1.332,61.111111111111114,103.04428571428576,['Celebrity Cruises']
Who owns South Dakota Highway 153?,"Hey, so like, who’s the dude or gal that owns South Dakota Highway 153?",0.0674729794263839,2.071111111111111,65.78947368421052,90.09000000000002,['South Dakota Department of Transportation']
Who owns Merkholtz railway station?,"Hey, do you know who’s the big boss of Merkholtz railway station?",0.4287370145320892,2.221,56.25,89.51692307692309,['Luxembourg']
Who owns IMG?,Who's the boss of IMG?,0.449735939502716,1.2766666666666666,64.28571428571428,116.145,['William Morris Endeavor']
Who owns Bloomfield Road?,"Hey, who’s the lucky owner of Bloomfield Road?",0.4005313515663147,1.7028571428571428,66.66666666666666,84.90000000000003,['Blackpool F.C.']
Who owns TNK-BP?,Who’s the big boss behind TNK-BP?,0.2198538780212402,1.498,61.111111111111114,103.54,['Rosneft']
Who owns RMS Caronia?,Who’s the lucky owner of the RMS Caronia?,0.4098629951477051,0.9233333333333332,68.18181818181819,75.50000000000003,['Cunard Line']
Who owns McCaul Loop?,Who’s the lucky owner of McCaul Loop?,0.3336413204669952,1.6333333333333335,65.0,92.965,['Toronto Transit Commission']
Who owns Riddle–Pace Field?,Who’s the lucky dude or gal that owns Riddle–Pace Field?,0.2399422973394394,1.80875,61.53846153846154,103.005,['Troy University']
Who owns Quirke Mine?,"So, like, who's the boss of Quirke Mine?",0.1325041353702545,1.762,62.50000000000001,113.10000000000002,['Rio Algom']
Who owns Hollerich railway station?,"Yo, who’s the lucky owner of the Hollerich train station?",0.1572471559047699,1.83125,71.42857142857143,72.61545454545457,['Luxembourg']
Who owns Jim Henson Pictures?,Who’s the lucky dude or gal that owns Jim Henson Pics?,0.2364419549703598,1.1344444444444446,64.28571428571429,95.955,['The Jim Henson Company']
Who owns TV4 Komedi?,Who's the dude or gal behind TV4 Komedi?,0.0541022382676601,1.69,70.0,84.90000000000003,['TV4 Group']
Who owns West Coast Main Line?,Who’s got the West Coast Main Line?,0.18072509765625,2.355714285714286,65.0,114.115,['Network Rail']
Who owns Osaka Expo '70 Stadium?,"So, like, who’s the boss of the Osaka Expo '70 Stadium?",0.1616290211677551,1.8928571428571428,62.5,81.85500000000002,"[""Expo '70""]"
Who owns National Geographic?,"So, like, who’s the boss of National Geographic?",0.1414508521556854,1.7833333333333332,57.69230769230769,75.50000000000003,['National Geographic Society']
Who owns AEL FC Arena?,"Yo, who’s the big boss of AEL FC Arena?",0.1513627618551254,1.54,69.23076923076923,95.165,['Larissa']
Who owns Østlands-Posten?,"Hey, do you know who’s the boss behind Østlands-Posten?",0.4733974933624267,1.3714285714285714,46.15384615384615,95.68818181818185,['Amedia']
Who owns Billy Gebbie Arena?,"Yo, so like, who’s the lucky owner of Billy Gebbie Arena?",0.0677457749843597,1.29625,71.875,74.805,['North Glengarry']
Who owns Amherst Audubon Field?,"Yo, so like, who’s the dude or gal that owns Amherst Audubon Field?",0.0343380309641361,1.412222222222222,66.66666666666666,89.89642857142859,['University at Buffalo']
Who owns Honsellstrasse Stadion?,Who's the dude that owns Honsellstrasse Stadion?,0.1888908147811889,0.786,55.55555555555556,82.39000000000001,['Karlsruher SC']
Who owns Murrayfield Stadium?,Who’s the big boss of Murrayfield Stadium?,0.2470091730356216,2.046666666666667,65.0,82.39000000000001,['Scottish Rugby Union']
Who owns Lechmere station?,Who's the dude that owns Lechmere station?,0.3101503551006317,1.65,55.55555555555556,92.965,['Massachusetts Bay Transportation Authority']
Who owns San Andres railway station?,"Yo, so like, who’s the dude or company that owns the San Andres train station?",0.0891259983181953,1.7150000000000003,62.5,84.845,['Philippine National Railways']
Who owns The Russian Public Opinion Herald?,"So, like, who’s the big boss behind The Russian Public Opinion Herald?",0.1936482042074203,1.808888888888889,67.6470588235294,69.99384615384618,['Levada Center']
Who owns World of Coca-Cola?,"So, like, who’s the big boss behind World of Coca-Cola?",0.1319164186716079,1.8957142857142857,63.333333333333336,88.905,['The Coca-Cola Company']
Who owns Branham?,Who’s the dude or gal behind Branham?,0.071226917207241,1.69,60.0,92.965,['Santa Clara Valley Transportation Authority']
Who owns TA-90 Index?,Who’s the boss of the TA-90 Index?,0.3682477474212646,1.452,65.0,103.70000000000002,['Tel Aviv Stock Exchange']
Who owns Yankee Stadium?,"Yo, who’s the boss of Yankee Stadium?",0.159407764673233,2.025,63.63636363636364,103.54,['New York City']
Who owns Vancouver Sun?,"Who’s the lucky owner of the Vancouver Sun, huh?",0.1576393246650695,1.7214285714285715,69.23076923076923,78.24500000000002,['Postmedia Network']
Who owns Odalisque with Slave?,"So, like, who's the lucky owner of that ""Odalisque with Slave"" thing?",0.145622432231903,2.072857142857143,69.44444444444444,83.0092307692308,['Fogg Museum']
